15,33.6,24.59,32.475006103515625,22.859619140625
30,33.73,26.47,33.100006103515625,28.354679107666016
45,33.79,26.83,33.350006103515625,29.470094680786133
60,34.35,30.34,34.225006103515625,33.49006652832031
75,33.35,25.04,31.662506103515625,23.699052810668945
90,33.91,26.12,33.662506103515625,26.536375045776367
105,31.41,22.22,24.975006103515625,22.78646469116211
120,34.41,29.23,29.225006103515625,28.456106185913086
135,32.41,21.8,22.037506103515625,21.56497573852539
150,32.66,22.15,22.350006103515625,21.83104705810547
165,32.73,22.15,22.287506103515625,21.869083404541016
180,32.54,21.99,22.100006103515625,21.69908332824707
195,32.54,22.0,22.162506103515625,21.693904876708984
210,32.79,22.25,22.350006103515625,21.91714859008789
225,32.73,22.13,22.537506103515625,21.932891845703125
240,33.98,27.62,32.975006103515625,31.49340057373047
255,33.91,23.17,23.037506103515625,22.593338012695312
270,49.79,32.43,48.912506103515625,40.33041763305664
285,50.35,32.39,49.350006103515625,40.74238586425781
