15,29.85,20.99,28.162506103515625,22.42970848083496
30,30.1,20.53,23.475006103515625,19.711820602416992
45,29.54,20.5,26.850006103515625,21.026254653930664
60,28.16,20.22,26.287506103515625,20.757564544677734
75,25.85,19.61,21.912506103515625,20.04327964782715
90,25.6,19.5,21.850006103515625,19.920392990112305
105,26.16,19.87,22.100006103515625,20.248397827148438
120,26.04,19.69,21.912506103515625,20.014976501464844
135,25.85,19.61,21.850006103515625,19.898725509643555
150,25.85,19.58,21.725006103515625,19.839262008666992
165,26.04,19.76,21.850006103515625,19.97039222717285
180,26.1,19.79,21.850006103515625,20.002565383911133
195,25.85,19.73,21.787506103515625,19.909677505493164
210,25.73,19.75,21.725006103515625,19.87708854675293
225,26.1,19.93,21.850006103515625,19.97000503540039
240,26.04,19.92,21.787506103515625,19.918785095214844
255,26.1,19.97,21.725006103515625,19.920034408569336
270,25.98,19.98,21.725006103515625,19.867000579833984
285,25.98,20.23,21.787506103515625,20.024112701416016
300,25.79,20.15,21.662506103515625,19.914112091064453
315,25.85,20.22,21.662506103515625,19.921762466430664
330,25.98,20.31,21.725006103515625,19.95491600036621
345,26.04,20.55,21.787506103515625,20.10426139831543
360,25.98,20.53,21.725006103515625,20.076791763305664
375,25.98,20.63,21.662506103515625,20.12441062927246
390,26.29,20.7,21.662506103515625,20.155838012695312
405,26.98,21.03,21.912506103515625,20.357744216918945
420,27.23,21.06,21.787506103515625,20.401254653930664
435,27.29,21.08,22.100006103515625,20.38750648498535
450,27.29,21.1,22.287506103515625,20.365869522094727
466,27.73,21.46,22.662506103515625,20.632028579711914
481,27.98,21.43,22.850006103515625,20.612773895263672
496,28.04,21.47,22.912506103515625,20.643070220947266
511,28.1,21.53,23.100006103515625,20.68015480041504
526,28.29,21.79,23.350006103515625,20.86920166015625
541,28.29,21.76,23.350006103515625,20.86613655090332
556,28.16,21.78,23.412506103515625,20.889202117919922
571,28.23,21.75,23.475006103515625,20.858428955078125
586,28.16,22.0,23.725006103515625,21.06122589111328
601,28.29,22.0,23.850006103515625,21.110719680786133
616,28.29,21.98,23.850006103515625,21.089082717895508
631,28.29,21.96,23.912506103515625,21.078964233398438
646,28.48,22.21,24.037506103515625,21.261493682861328
661,28.41,22.1,24.037506103515625,21.206552505493164
676,28.35,22.06,24.037506103515625,21.19012451171875
691,28.29,22.01,23.975006103515625,21.111434936523438
706,28.41,22.24,24.100006103515625,21.26655387878418
721,28.41,22.27,24.162506103515625,21.35342788696289
736,28.41,22.21,24.162506103515625,21.310184478759766
751,28.35,22.22,24.162506103515625,21.318994522094727
766,28.73,22.56,24.412506103515625,21.566404342651367
781,28.6,22.44,24.537506103515625,21.49566078186035
796,28.6,22.43,24.412506103515625,21.495689392089844
811,28.6,22.5,24.537506103515625,21.613279342651367
826,28.41,22.59,24.600006103515625,21.687000274658203
841,28.29,22.41,24.537506103515625,21.54075050354004
856,28.23,22.44,24.600006103515625,21.62179183959961
871,28.29,22.43,24.600006103515625,21.61009407043457
887,28.6,22.7,24.787506103515625,21.814559936523438
902,28.41,22.58,24.725006103515625,21.73613739013672
917,28.29,22.52,24.662506103515625,21.72000503540039
932,28.29,22.5,24.662506103515625,21.722089767456055
947,28.29,22.6,24.787506103515625,21.776702880859375
962,28.35,22.56,24.787506103515625,21.792476654052734
977,28.16,22.48,24.725006103515625,21.74643325805664
992,28.23,22.55,24.912506103515625,21.82316017150879
1007,28.35,22.72,24.912506103515625,21.940155029296875
1022,28.29,22.71,24.975006103515625,21.966552734375
1037,28.16,22.61,24.912506103515625,21.90848731994629
